51684.08,51685.791,51603.979,51632.657,51640.9,51721.34,03:00:19
51684.08,51685.791,51604.078,51632.704,51640.922,51721.379,03:00:21
51694.682,51685.791,51604.194,51632.762,51640.949,51721.428,03:00:24
51694.688,51685.791,51604.315,51632.819,51640.975,51720.615,03:00:26
51694.688,51685.791,51604.437,51632.877,51641.001,51719.798,03:00:29
51694.689,51685.791,51604.558,51632.935,51641.028,51718.982,03:00:31
51694.681,51685.791,51604.679,51632.992,51641.055,51719.027,03:00:34
51694.681,51685.791,51604.802,51633.05,51641.079,51719.072,03:00:37
51694.681,51685.791,51604.925,51633.107,51641.102,51719.117,03:00:39
51694.681,51685.791,51605.049,51633.165,51641.126,51719.162,03:00:42
51694.68,51685.791,51605.172,51633.223,51641.149,51719.207,03:00:44
51697.19,51685.791,51605.299,51633.283,51641.172,51719.255,03:00:47
51698.301,51685.791,51605.429,51633.344,51641.196,51719.303,03:00:49
51698.32,51685.791,51605.558,51633.405,51641.217,51719.351,03:00:52
51698.32,51685.791,51605.688,51633.466,51641.236,51719.399,03:00:54
51699.981,51685.791,51605.824,51633.529,51641.254,51719.446,03:00:57
51699.981,51685.791,51605.96,51633.592,51641.273,51720.365,03:00:59
51699.983,51685.791,51606.096,51633.654,51641.296,51721.283,03:01:02
51699.99,51685.791,51606.233,51633.717,51641.32,51722.202,03:01:05
51699.991,51685.791,51606.369,51633.78,51641.345,51723.12,03:01:07
51699.992,51685.791,51606.505,51633.841,51641.369,51724.039,03:01:09
51699.991,51685.791,51606.646,51633.903,51641.393,51724.957,03:01:12
51699.99,51685.791,51606.786,51633.956,51641.418,51725.876,03:01:15
51699.99,51685.791,51606.926,51634.009,51641.44,51726.794,03:01:17
51699.99,51685.791,51607.067,51634.062,51641.463,51727.714,03:01:20
51699.99,51685.791,51607.207,51634.115,51641.486,51728.633,03:01:22
51709.99,51685.791,51607.364,51634.177,51641.513,51729.562,03:01:25
51709.99,51685.791,51607.521,51634.236,51641.54,51730.49,03:01:27
51710.29,51685.791,51607.679,51634.295,51641.567,51731.418,03:01:30
51711.09,51685.791,51607.846,51634.355,51641.596,51732.347,03:01:32
51711.16,51685.791,51608.012,51634.415,51641.625,51733.276,03:01:35
51717.36,51685.791,51608.208,51634.481,51641.657,51734.219,03:01:37
51717.822,51685.791,51608.404,51634.548,51641.689,51735.161,03:01:40
51717.821,51685.791,51608.601,51634.614,51641.722,51736.104,03:01:42
51719.99,51685.791,51608.801,51634.673,51641.755,51737.048,03:01:45
51719.996,51685.791,51609.001,51634.732,51641.788,51737.993,03:01:47
51719.997,51685.791,51609.201,51634.792,51641.822,51738.897,03:01:50
51711.18,51685.791,51609.387,51634.842,51641.852,51738.98,03:01:52
51711.174,51685.791,51609.574,51634.892,51641.882,51739.924,03:01:55
51711.171,51685.791,51609.761,51634.943,51641.912,51740.869,03:01:57
51711.172,51685.791,51609.948,51634.993,51641.942,51741.813,03:02:00
51711.173,51685.791,51610.135,51635.044,51641.973,51741.896,03:02:03
51711.173,51685.791,51610.322,51635.094,51642.008,51742.831,03:02:05
51711.172,51685.791,51610.508,51635.145,51642.04,51743.77,03:02:08
51711.171,51685.791,51610.695,51635.195,51642.07,51744.71,03:02:10
51711.17,51685.791,51610.882,51635.243,51642.099,51745.65,03:02:13
51711.17,51685.791,51611.069,51635.29,51642.129,51746.59,03:02:15
51714.231,51685.791,51611.261,51635.339,51642.16,51747.532,03:02:18
51719.99,51685.791,51611.454,51635.393,51642.192,51748.48,03:02:20
51719.99,51685.791,51611.648,51635.447,51642.223,51748.561,03:02:23
51719.991,51685.791,51611.844,51635.501,51642.254,51748.638,03:02:25
51719.991,51685.791,51612.04,51635.555,51642.284,51748.716,03:02:28
51719.99,51685.791,51612.236,51635.609,51642.315,51748.793,03:02:30
51719.995,51685.791,51612.432,51635.656,51642.345,51748.87,03:02:33
51711.18,51685.791,51612.613,51635.692,51642.372,51748.078,03:02:35
51711.179,51685.791,51612.794,51635.729,51642.399,51747.282,03:02:38
51711.178,51685.791,51612.975,51635.761,51642.426,51746.485,03:02:40
51711.177,51685.791,51613.157,51635.793,51642.453,51745.685,03:02:43
51711.18,51685.791,51613.347,51635.823,51642.481,51744.885,03:02:45
51711.18,51685.791,51613.537,51635.853,51642.508,51744.086,03:02:48
51711.13,51685.791,51613.728,51635.882,51642.535,51743.277,03:02:50
51711.13,51685.791,51613.919,51635.909,51642.562,51742.469,03:02:53
51710.77,51685.791,51614.11,51635.935,51642.589,51741.661,03:02:55
51710.0,51685.791,51614.3,51635.961,51642.617,51740.852,03:02:58
51710.0,51685.791,51614.49,51635.986,51642.645,51740.043,03:03:01
51706.62,51685.791,51614.675,51636.008,51642.672,51739.231,03:03:03
51704.01,51685.791,51614.855,51636.025,51642.697,51738.417,03:03:06
51711.21,51685.791,51615.047,51636.05,51642.725,51738.471,03:03:08
51716.09,51685.791,51615.247,51636.079,51642.753,51738.529,03:03:16
51719.72,51685.791,51615.453,51636.113,51642.782,51738.59,03:03:18
51719.73,51685.791,51615.66,51636.146,51642.81,51738.651,03:03:21
51719.73,51685.791,51615.866,51636.169,51642.839,51738.712,03:03:23
51719.73,51685.791,51616.072,51636.192,51642.867,51738.773,03:03:26
51719.731,51685.791,51616.279,51636.216,51642.896,51738.834,03:03:28
51719.731,51685.791,51616.485,51636.239,51642.924,51738.895,03:03:30
51719.732,51685.791,51616.691,51636.262,51642.953,51738.956,03:03:33
51719.73,51685.791,51616.897,51636.285,51642.981,51739.018,03:03:35
51735.62,51685.791,51617.13,51636.32,51643.016,51739.092,03:03:38
51738.442,51685.791,51617.368,51636.353,51643.051,51739.169,03:03:40
51735.628,51685.791,51617.6,51636.383,51643.086,51738.381,03:03:43
51735.628,51685.791,51617.833,51636.412,51643.12,51737.593,03:03:45
51730.008,51685.791,51618.056,51636.436,51643.152,51736.801,03:03:48
51730.007,51685.791,51618.28,51636.461,51643.186,51736.008,03:03:51
51730.006,51685.791,51618.503,51636.485,51643.219,51735.216,03:03:53
51737.981,51685.791,51618.74,51636.512,51643.256,51735.292,03:03:56
51737.987,51685.791,51618.977,51636.539,51643.292,51735.368,03:03:58
51737.985,51685.791,51619.213,51636.561,51643.329,51734.582,03:04:01
51737.985,51685.791,51619.45,51636.582,51643.365,51733.797,03:04:03
51737.986,51685.791,51619.687,51636.604,51643.402,51733.011,03:04:06
51737.987,51685.791,51619.923,51636.626,51643.438,51732.215,03:04:08
51737.986,51685.791,51620.16,51636.646,51643.475,51731.42,03:04:11
51732.617,51685.791,51620.388,51636.661,51643.509,51730.62,03:04:13
51732.619,51685.791,51620.616,51636.675,51643.544,51729.82,03:04:16
51732.618,51685.791,51620.843,51636.69,51643.578,51729.02,03:04:18
51732.618,51685.791,51621.071,51636.704,51643.613,51728.221,03:04:21
51732.618,51685.791,51621.304,51636.719,51643.647,51727.421,03:04:23
51732.77,51685.791,51621.575,51636.734,51643.682,51727.483,03:04:26
51732.77,51685.791,51621.887,51636.739,51643.716,51727.546,03:04:28
51741.091,51685.791,51622.213,51636.752,51643.754,51727.615,03:04:30
51741.093,51685.791,51622.539,51636.754,51643.791,51727.685,03:04:33
51741.501,51685.791,51622.866,51636.757,51643.829,51727.755,03:04:35
51741.501,51685.791,51623.176,51636.76,51643.867,51727.825,03:04:38
51741.501,51685.791,51623.486,51636.764,51643.905,51727.894,03:04:40
51741.504,51685.791,51623.793,51636.767,51643.942,51727.964,03:04:43
51741.501,51685.791,51624.099,51636.761,51643.98,51728.034,03:04:46
51741.502,51685.791,51624.406,51636.755,51644.018,51728.104,03:04:48
51741.501,51685.791,51624.712,51636.749,51644.056,51728.174,03:04:51
51741.501,51685.791,51625.032,51636.74,51644.093,51728.244,03:04:53
51749.72,51685.791,51625.372,51636.738,51644.134,51728.321,03:04:56
51749.72,51685.791,51625.705,51636.737,51644.175,51728.397,03:04:58
51749.724,51685.791,51626.03,51636.736,51644.216,51728.474,03:05:01
51742.607,51685.791,51626.342,51636.727,51644.254,51727.683,03:05:03
51742.608,51685.791,51626.655,51636.719,51644.292,51726.891,03:05:06
51742.607,51685.791,51626.966,51636.711,51644.333,51726.099,03:05:08
51736.628,51685.791,51627.251,51636.694,51644.372,51725.303,03:05:11
51735.797,51685.791,51627.534,51636.677,51644.411,51724.506,03:05:13
51730.009,51685.791,51627.808,51636.653,51644.448,51724.569,03:05:16
51730.009,51685.791,51628.082,51636.63,51644.484,51724.633,03:05:18
51730.009,51685.791,51628.356,51636.603,51644.521,51724.697,03:05:21
51730.01,51685.791,51628.629,51636.572,51644.557,51724.76,03:05:23
51728.63,51685.791,51628.901,51636.538,51644.593,51725.685,03:05:26
51728.634,51685.791,51629.172,51636.509,51644.629,51726.61,03:05:28
51728.635,51685.791,51629.443,51636.481,51644.665,51727.535,03:05:31
51728.634,51685.791,51629.714,51636.453,51644.701,51728.46,03:05:34
51728.63,51685.791,51629.985,51636.424,51644.737,51729.385,03:05:36
51728.631,51685.791,51630.257,51636.396,51644.773,51730.31,03:05:39
51728.631,51685.791,51630.546,51636.368,51644.809,51731.237,03:05:41
51728.631,51685.791,51630.835,51636.339,51644.845,51732.164,03:05:44
51728.631,51685.791,51631.117,51636.311,51644.881,51733.091,03:05:46
51728.631,51685.791,51631.394,51636.283,51644.917,51734.017,03:05:49
51728.63,51685.791,51631.672,51636.255,51644.953,51734.944,03:05:51
51728.65,51685.791,51631.949,51636.226,51644.989,51735.871,03:05:54
51739.99,51685.791,51632.246,51636.209,51645.029,51736.808,03:05:56
51739.993,51685.791,51632.542,51636.192,51645.069,51737.744,03:05:59
51739.997,51685.791,51632.838,51636.175,51645.11,51737.822,03:06:01
51740.12,51685.791,51633.135,51636.158,51645.15,51738.762,03:06:04
51740.12,51685.791,51633.432,51636.151,51645.194,51739.703,03:06:06
51740.12,51685.791,51633.728,51636.143,51645.238,51740.643,03:06:09
51741.001,51685.791,51634.025,51636.143,51645.282,51741.584,03:06:11
51741.0,51685.791,51634.317,51636.143,51645.326,51741.664,03:06:14
51744.38,51685.791,51634.614,51636.152,51645.371,51741.747,03:06:17
51744.381,51685.791,51634.912,51636.162,51645.417,51741.822,03:06:19
51749.57,51685.791,51635.218,51636.176,51645.464,51741.899,03:06:22
51749.57,51685.791,51635.523,51636.19,51645.511,51741.976,03:06:24
51755.16,51685.791,51635.833,51636.21,51645.561,51742.058,03:06:26
51755.16,51685.791,51636.143,51636.23,51645.61,51743.001,03:06:29
51755.16,51685.791,51636.442,51636.265,51645.659,51743.949,03:06:31
51755.16,51685.791,51636.741,51636.3,51645.709,51744.906,03:06:34
51755.67,51685.791,51637.04,51636.336,51645.758,51745.863,03:06:37
51755.67,51685.791,51637.338,51636.367,51645.809,51746.821,03:06:39
51759.331,51685.791,51637.641,51636.406,51645.861,51747.784,03:06:42
51759.331,51685.791,51637.94,51636.445,51645.913,51748.746,03:06:44
51759.331,51685.791,51638.239,51636.485,51645.965,51749.709,03:06:47
51759.33,51685.791,51638.538,51636.527,51646.017,51750.672,03:06:49
51759.4,51685.791,51638.837,51636.57,51646.069,51751.635,03:06:52
51759.43,51685.791,51639.136,51636.613,51646.121,51752.598,03:06:54
51767.99,51685.791,51639.449,51636.675,51646.176,51753.568,03:06:57
51767.99,51685.791,51639.763,51636.738,51646.231,51754.538,03:06:59
51767.99,51685.791,51640.076,51636.801,51646.287,51755.508,03:07:02
51767.99,51685.791,51640.387,51636.864,51646.342,51756.478,03:07:04
51767.991,51685.791,51640.698,51636.927,51646.397,51757.448,03:07:07
51771.09,51685.791,51641.015,51636.993,51646.453,51758.421,03:07:09
51771.79,51685.791,51641.332,51637.059,51646.517,51759.394,03:07:12
51771.79,51685.791,51641.644,51637.126,51646.581,51760.367,03:07:14
51771.79,51685.791,51641.955,51637.193,51646.644,51761.34,03:07:17
51771.79,51685.791,51642.266,51637.256,51646.705,51762.314,03:07:20
51780.181,51685.791,51642.592,51637.328,51646.767,51763.294,03:07:22
51780.181,51685.791,51642.917,51637.4,51646.826,51764.274,03:07:24
51789.99,51685.791,51643.258,51637.493,51646.888,51765.263,03:07:27
51789.992,51685.791,51643.6,51637.587,51646.95,51765.389,03:07:29
51786.002,51685.791,51643.935,51637.677,51647.011,51766.372,03:07:32
51788.121,51685.791,51644.274,51637.769,51647.072,51767.357,03:07:35
51788.124,51685.791,51644.612,51637.861,51647.134,51768.342,03:07:37
51788.123,51685.791,51644.951,51637.955,51647.196,51769.329,03:07:40
51788.123,51685.791,51645.289,51638.049,51647.257,51770.316,03:07:42
51788.123,51685.791,51645.628,51638.143,51647.319,51771.303,03:07:45
51788.123,51685.791,51645.966,51638.237,51647.38,51772.29,03:07:48
51788.122,51685.791,51646.305,51638.331,51647.442,51773.279,03:07:51
51788.123,51685.791,51646.644,51638.425,51647.503,51774.267,03:07:54
51791.76,51685.791,51646.988,51638.522,51647.566,51775.259,03:07:56
51792.94,51685.791,51647.356,51638.621,51647.629,51775.391,03:07:59
51792.94,51685.791,51647.723,51638.719,51647.691,51776.384,03:08:01
51792.94,51685.791,51648.091,51638.818,51647.754,51777.377,03:08:04
51793.6,51685.791,51648.459,51638.917,51647.817,51778.37,03:08:07
51795.64,51685.791,51648.831,51639.018,51647.88,51779.365,03:08:09
51795.99,51685.791,51649.204,51639.12,51647.944,51780.36,03:08:12
51798.98,51685.791,51649.581,51639.225,51648.009,51781.358,03:08:14
51798.98,51685.791,51649.959,51639.329,51648.074,51782.356,03:08:17
51798.981,51685.791,51650.336,51639.434,51648.139,51783.354,03:08:19
51796.357,51685.791,51650.71,51639.536,51648.202,51783.486,03:08:22
51796.357,51685.791,51651.083,51639.637,51648.266,51783.618,03:08:24
51798.641,51685.791,51651.46,51639.741,51648.331,51784.616,03:08:27
51798.64,51685.791,51651.837,51639.838,51648.396,51785.614,03:08:29
51798.645,51685.791,51652.214,51639.935,51648.46,51785.748,03:08:32
51796.009,51685.791,51652.586,51640.029,51648.524,51785.88,03:08:34
51796.009,51685.791,51652.959,51640.123,51648.588,51786.012,03:08:37
51796.006,51685.791,51653.331,51640.217,51648.651,51786.144,03:08:39
51796.005,51685.791,51653.704,51640.311,51648.715,51785.415,03:08:42
51796.005,51685.791,51654.077,51640.405,51648.779,51784.687,03:08:45
51788.129,51685.791,51654.436,51640.492,51648.84,51783.952,03:08:48
51788.129,51685.791,51654.795,51640.578,51648.9,51783.216,03:08:50
51786.02,51685.791,51655.151,51640.663,51648.96,51782.478,03:08:53
51783.069,51685.791,51655.502,51640.744,51649.019,51781.73,03:08:55
51783.066,51685.791,51655.853,51640.826,51649.078,51780.982,03:08:58
51783.067,51685.791,51656.204,51640.915,51649.137,51781.095,03:09:00
51781.109,51685.791,51656.552,51641.004,51649.195,51780.346,03:09:03
51775.46,51685.791,51656.89,51641.088,51649.251,51779.592,03:09:05
51772.75,51685.791,51657.224,51641.174,51649.307,51778.832,03:09:08
51771.11,51685.791,51657.555,51641.259,51649.361,51778.072,03:09:10
51762.01,51685.791,51657.871,51641.335,51649.412,51777.303,03:09:13
51759.34,51685.791,51658.182,51641.409,51649.462,51776.533,03:09:15
51759.34,51685.791,51658.494,51641.482,51649.512,51775.762,03:09:18
51756.168,51685.791,51658.8,51641.553,51649.561,51774.989,03:09:20
51756.161,51685.791,51659.106,51641.623,51649.61,51775.078,03:09:23
51762.587,51685.791,51659.423,51641.703,51649.662,51775.165,03:09:26
51758.609,51685.791,51659.733,51641.779,51649.712,51774.385,03:09:28
51758.61,51685.791,51660.049,51641.855,51649.761,51773.606,03:09:31
51758.61,51685.791,51660.365,51641.931,51649.811,51772.827,03:09:33
51756.169,51685.791,51660.697,51642.005,51649.86,51772.045,03:09:36
51756.17,51685.791,51661.034,51642.078,51649.909,51771.264,03:09:38
51752.009,51685.791,51661.364,51642.15,51649.957,51770.479,03:09:41
51752.01,51685.791,51661.694,51642.222,51650.004,51769.694,03:09:44
51751.659,51685.791,51662.023,51642.295,51650.051,51768.909,03:09:46
51751.11,51685.791,51662.352,51642.368,51650.098,51768.123,03:09:50
51751.11,51685.791,51662.68,51642.44,51650.145,51767.338,03:09:53
51750.01,51685.791,51663.007,51642.511,51650.192,51766.549,03:09:55
51750.01,51685.791,51663.332,51642.599,51650.239,51765.759,03:09:58
51746.006,51685.791,51663.65,51642.682,51650.284,51764.966,03:10:00
51750.001,51685.791,51663.974,51642.77,51650.334,51765.038,03:10:03
51750.009,51685.791,51664.299,51642.857,51650.384,51764.247,03:10:05
